"","estimate","covariate.set"
"1407",34.0228486638544,"Extended shifted"
"1408",35.0995368128848,"Minimal"
"1409",31.6473357138584,"Extended - Precision"
"1410",31.2610448114777,"Extended shifted"
"1411",21.742610467339,"Minimal"
"1412",25.9600401954194,"Extended - Precision"
"1413",18.5927764674824,"Extended shifted"
"1414",30.9793771049567,"Minimal"
"1415",28.8419705193358,"Extended - Precision"
"1416",32.2771240123323,"Extended shifted"
"1417",35.719087039869,"Minimal"
"1418",30.6616806661831,"Extended - Precision"
"1419",41.2160583780923,"Extended shifted"
"1420",32.5453268724994,"Minimal"
"1421",32.4872084510618,"Extended - Precision"
"1422",31.3698239698647,"Extended shifted"
"1423",32.3188822282583,"Minimal"
"1424",29.5774735519227,"Extended - Precision"
"1425",35.795821787941,"Extended shifted"
"1426",25.6612875977047,"Minimal"
"1427",26.5694941911381,"Extended - Precision"
"1428",23.244584859888,"Extended shifted"
"1429",26.8291710214718,"Minimal"
"1430",29.9077355180721,"Extended - Precision"
"1431",26.39127137154,"Extended shifted"
"1432",35.3969334274496,"Minimal"
"1433",32.8356504997619,"Extended - Precision"
"1434",30.7190000896796,"Extended shifted"
"1435",31.0947109805916,"Minimal"
"1436",30.3067451671561,"Extended - Precision"
"1437",26.1985892864545,"Extended shifted"
"1438",34.2654065223659,"Minimal"
"1439",34.7863214555744,"Extended - Precision"
"1440",37.3285846616256,"Extended shifted"
"1441",33.8182590362308,"Minimal"
"1442",30.3417155849889,"Extended - Precision"
"1443",34.7440933408001,"Extended shifted"
"1444",28.7671953419916,"Minimal"
"1445",31.0464084667463,"Extended - Precision"
"1446",29.2103938606337,"Extended shifted"
"1447",31.9509205276001,"Minimal"
"1448",27.4070527168695,"Extended - Precision"
"1449",29.8683544420926,"Extended shifted"
"1450",30.2181098297986,"Minimal"
"1451",29.9716918730362,"Extended - Precision"
"1452",21.4488410593587,"Extended shifted"
"1453",30.635970453138,"Minimal"
"1454",29.4813143223412,"Extended - Precision"
"1455",33.7456752176299,"Extended shifted"
"1456",36.0973711375694,"Minimal"
"1457",34.595026183751,"Extended - Precision"
"1458",40.0571860297562,"Extended shifted"
"1459",35.4310751490626,"Minimal"
"1460",34.4693546227316,"Extended - Precision"
"1461",31.0848007085505,"Extended shifted"
"1462",30.5398569876364,"Minimal"
"1463",32.8105400587089,"Extended - Precision"
"1464",34.7831663747902,"Extended shifted"
"1465",27.3746800808771,"Minimal"
"1466",27.5952322842128,"Extended - Precision"
"1467",26.8299671051911,"Extended shifted"
"1468",30.426202133174,"Minimal"
"1469",30.1645623705513,"Extended - Precision"
"1470",30.894967543978,"Extended shifted"
"1471",33.3230251681631,"Minimal"
"1472",30.2204925115019,"Extended - Precision"
"1473",32.1979452337869,"Extended shifted"
"1474",25.6888418938955,"Minimal"
"1475",30.4475604731625,"Extended - Precision"
"1476",27.0173785145963,"Extended shifted"
"1477",32.7092632977512,"Minimal"
"1478",33.4470535563955,"Extended - Precision"
"1479",40.6265551991709,"Extended shifted"
"1480",33.0658986046552,"Minimal"
"1481",32.1892655486192,"Extended - Precision"
"1482",27.0815087234445,"Extended shifted"
"1483",36.2255897801193,"Minimal"
"1484",34.8160540077997,"Extended - Precision"
"1485",34.7766694649592,"Extended shifted"
"1486",34.6113346616133,"Minimal"
"1487",32.993758270581,"Extended - Precision"
"1488",31.4517788527991,"Extended shifted"
"1489",33.0954653973431,"Minimal"
"1490",31.4177755270604,"Extended - Precision"
"1491",27.0027998279826,"Extended shifted"
"1492",28.4934731645829,"Minimal"
"1493",32.8220580190709,"Extended - Precision"
"1494",21.0181072327313,"Extended shifted"
"1495",29.898019300952,"Minimal"
"1496",29.713131791742,"Extended - Precision"
"1497",30.4946375717962,"Extended shifted"
"1498",28.4993113881919,"Minimal"
"1499",29.5037500724949,"Extended - Precision"
"1500",27.8472333500091,"Extended shifted"
"1501",28.1574823772762,"Minimal"
"1502",30.4811048797486,"Extended - Precision"
"1503",24.9681650519812,"Extended shifted"
"1504",27.5039423038628,"Minimal"
"1505",32.3881689026998,"Extended - Precision"
"1506",27.4826732546448,"Extended shifted"
"1507",37.1184645246514,"Minimal"
"1508",33.4729946026309,"Extended - Precision"
"1509",28.9855920190299,"Extended shifted"
"1510",29.2512769870937,"Minimal"
"1511",32.4426154375818,"Extended - Precision"
"1512",26.5216866582857,"Extended shifted"
"1513",37.9404717806458,"Minimal"
"1514",33.2533542064136,"Extended - Precision"
"1515",33.7324198512217,"Extended shifted"
"1516",31.9431660619148,"Minimal"
"1517",31.0546056204082,"Extended - Precision"
"1518",34.0778723784171,"Extended shifted"
"1519",33.0487437588523,"Minimal"
"1520",33.2465843232014,"Extended - Precision"
"1521",34.4187225057503,"Extended shifted"
"1522",35.2175139528831,"Minimal"
"1523",35.8752852195985,"Extended - Precision"
"1524",36.559867734408,"Extended shifted"
"1525",28.8018747513416,"Minimal"
"1526",28.8934118050909,"Extended - Precision"
"1527",32.7344052654192,"Extended shifted"
"1528",32.4543177554146,"Minimal"
"1529",32.8816969732332,"Extended - Precision"
"1530",37.8285113980505,"Extended shifted"
"1531",24.9318052518753,"Minimal"
"1532",27.8978360400168,"Extended - Precision"
"1533",30.0001863172755,"Extended shifted"
"1534",33.8663315857734,"Minimal"
"1535",29.3759361204813,"Extended - Precision"
"1536",38.8966545722905,"Extended shifted"
"1537",28.7614901008885,"Minimal"
"1538",30.6579231667478,"Extended - Precision"
"1539",26.2560018449991,"Extended shifted"
"1540",29.8805724946073,"Minimal"
"1541",27.4181543934362,"Extended - Precision"
"1542",26.789365960447,"Extended shifted"
"1543",29.2840015096973,"Minimal"
"1544",27.602274738274,"Extended - Precision"
"1545",29.2004744836076,"Extended shifted"
"1546",33.5258515024245,"Minimal"
"1547",30.8279813075947,"Extended - Precision"
"1548",29.6479970099389,"Extended shifted"
"1549",28.4627988535868,"Minimal"
"1550",29.1175769424013,"Extended - Precision"
"1551",31.1267111508187,"Extended shifted"
"1552",25.4275901157367,"Minimal"
"1553",25.8501942104269,"Extended - Precision"
"1554",29.554216771467,"Extended shifted"
"1555",33.7543325920435,"Minimal"
"1556",28.7482118311279,"Extended - Precision"
"1557",36.0379713388647,"Extended shifted"
"1558",22.7459264989805,"Minimal"
"1559",26.1084926230373,"Extended - Precision"
"1560",21.6842538186898,"Extended shifted"
"1561",37.1332179756169,"Minimal"
"1562",29.8397891986622,"Extended - Precision"
"1563",39.4550483449198,"Extended shifted"
"1564",28.7120226754677,"Minimal"
"1565",29.5121914096223,"Extended - Precision"
"1566",35.1957331173817,"Extended shifted"
"1567",32.9361606835754,"Minimal"
"1568",32.343092906109,"Extended - Precision"
"1569",34.9154051848417,"Extended shifted"
"1570",31.6458926754155,"Minimal"
"1571",29.9118838961333,"Extended - Precision"
"1572",26.8883792069905,"Extended shifted"
"1573",30.8241066342642,"Minimal"
"1574",33.6567808776837,"Extended - Precision"
"1575",33.2088016132598,"Extended shifted"
"1576",32.9857063617457,"Minimal"
"1577",33.6437411744861,"Extended - Precision"
"1578",33.6015738181489,"Extended shifted"
"1579",31.6448312781912,"Minimal"
"1580",26.7396157714702,"Extended - Precision"
"1581",31.4518603971556,"Extended shifted"
"1582",31.0653242677023,"Minimal"
"1583",31.4607755257309,"Extended - Precision"
"1584",38.3548198700784,"Extended shifted"
"1585",27.3848825669659,"Minimal"
"1586",31.5854187802932,"Extended - Precision"
"1587",31.060692379748,"Extended shifted"
"1588",32.4161498102589,"Minimal"
"1589",28.7640854045627,"Extended - Precision"
"1590",31.5650316950938,"Extended shifted"
"1591",23.9418762894669,"Minimal"
"1592",27.36548693606,"Extended - Precision"
"1593",25.9168531779598,"Extended shifted"
"1594",33.1960109988261,"Minimal"
"1595",29.5314144237584,"Extended - Precision"
"1596",37.246289331896,"Extended shifted"
"1597",27.2496872308308,"Minimal"
"1598",28.9872796129023,"Extended - Precision"
"1599",24.5981911861981,"Extended shifted"
"1600",37.0084039006991,"Minimal"
"1601",35.5424935946636,"Extended - Precision"
"1602",35.110765226918,"Extended shifted"
"1603",27.9939699791412,"Minimal"
"1604",29.0464023984953,"Extended - Precision"
"1605",19.4405759922624,"Extended shifted"
"1606",34.6399328098124,"Minimal"
"1607",29.9642231957201,"Extended - Precision"
"1608",34.8770377538547,"Extended shifted"
"1609",26.4511756686649,"Minimal"
"1610",25.8848129227526,"Extended - Precision"
"1611",29.9648057794561,"Extended shifted"
"1612",35.7426131031796,"Minimal"
"1613",37.5534079923038,"Extended - Precision"
"1614",33.2260209942706,"Extended shifted"
"1615",32.3230457677243,"Minimal"
"1616",30.6426762614393,"Extended - Precision"
"1617",28.7624923379154,"Extended shifted"
"1618",32.1454049269142,"Minimal"
"1619",34.2655668192944,"Extended - Precision"
"1620",30.5263899902555,"Extended shifted"
"1621",33.1851618457528,"Minimal"
"1622",30.02818902269,"Extended - Precision"
"1623",34.5269860345155,"Extended shifted"
"1624",31.1532452724522,"Minimal"
"1625",29.1016292846051,"Extended - Precision"
"1626",31.1005893879967,"Extended shifted"
"1627",39.0499192938269,"Minimal"
"1628",33.1896977063434,"Extended - Precision"
"1629",43.1538869783487,"Extended shifted"
"1630",33.2576785141266,"Minimal"
"1631",30.262534850415,"Extended - Precision"
"1632",27.1674219215351,"Extended shifted"
"1633",37.7558855721079,"Minimal"
"1634",38.198500120478,"Extended - Precision"
"1635",26.1256317329554,"Extended shifted"
"1636",32.583065953522,"Minimal"
"1637",32.8516950476901,"Extended - Precision"
"1638",34.0009698880435,"Extended shifted"
"1639",33.4642381300697,"Minimal"
"1640",28.4457348599232,"Extended - Precision"
"1641",37.0989718056559,"Extended shifted"
"1642",30.2772981383686,"Minimal"
"1643",27.4985323374758,"Extended - Precision"
"1644",30.4579844459333,"Extended shifted"
"1645",30.9289000577322,"Minimal"
"1646",26.7617585776945,"Extended - Precision"
"1647",26.9484737521956,"Extended shifted"
"1648",26.9189874136397,"Minimal"
"1649",27.816334722445,"Extended - Precision"
"1650",40.714260256645,"Extended shifted"
"1651",27.4943992880107,"Minimal"
"1652",30.0212129336651,"Extended - Precision"
"1653",29.217196282382,"Extended shifted"
"1654",27.3569857431249,"Minimal"
"1655",29.0740163807617,"Extended - Precision"
"1656",26.5590300945376,"Extended shifted"
"1657",32.8899034723134,"Minimal"
"1658",32.6525824959548,"Extended - Precision"
"1659",26.6094692049584,"Extended shifted"
"1660",32.5515461899921,"Minimal"
"1661",32.9889349204982,"Extended - Precision"
"1662",27.1352023204453,"Extended shifted"
"1663",32.4708885245051,"Minimal"
"1664",31.76852205768,"Extended - Precision"
"1665",32.0238782778337,"Extended shifted"
"1666",32.039101457821,"Minimal"
"1667",29.9132997308576,"Extended - Precision"
"1668",29.5286897730138,"Extended shifted"
"1669",25.3789745696073,"Minimal"
"1670",29.1152251441736,"Extended - Precision"
"1671",21.0701328725994,"Extended shifted"
"1672",31.6023355190499,"Minimal"
"1673",30.2447065681385,"Extended - Precision"
"1674",30.3718053625506,"Extended shifted"
"1675",33.1096475998458,"Minimal"
"1676",26.1317311457969,"Extended - Precision"
"1677",30.4982797572164,"Extended shifted"
"1678",31.2858333963214,"Minimal"
"1679",31.0852846166412,"Extended - Precision"
"1680",25.6371116619399,"Extended shifted"
"1681",35.2627630525086,"Minimal"
"1682",34.463420943724,"Extended - Precision"
"1683",28.5093187964914,"Extended shifted"
"1684",34.8575965477143,"Minimal"
"1685",35.2956804330708,"Extended - Precision"
"1686",34.5644512108721,"Extended shifted"
"1687",25.7744762122884,"Minimal"
"1688",27.1120439792562,"Extended - Precision"
"1689",23.2742190569312,"Extended shifted"
"1690",30.9551466236981,"Minimal"
"1691",33.3353664785264,"Extended - Precision"
"1692",29.6545656616158,"Extended shifted"
"1693",32.4628935065992,"Minimal"
"1694",33.1088875828009,"Extended - Precision"
"1695",28.4901599315472,"Extended shifted"
"1696",35.2964229304317,"Minimal"
"1697",33.8864281861688,"Extended - Precision"
"1698",31.0065469025772,"Extended shifted"
"1699",29.3423066775325,"Minimal"
"1700",28.5721632182912,"Extended - Precision"
"1701",33.2077163862105,"Extended shifted"
"1702",36.2531766679112,"Minimal"
"1703",34.8787871369619,"Extended - Precision"
"1704",40.6546789833296,"Extended shifted"
"1705",31.6319264416978,"Minimal"
"1706",28.0368481494104,"Extended - Precision"
"1707",26.7862314491268,"Extended shifted"
"1708",32.8549302429961,"Minimal"
"1709",30.1527579658306,"Extended - Precision"
"1710",42.1548325791657,"Extended shifted"
"1711",37.3882495634453,"Minimal"
"1712",36.1923672803504,"Extended - Precision"
"1713",35.9896228506834,"Extended shifted"
"1714",28.3109100256706,"Minimal"
"1715",30.9029971338505,"Extended - Precision"
"1716",20.777473446661,"Extended shifted"
"1717",37.0307336372819,"Minimal"
"1718",33.7335807339127,"Extended - Precision"
"1719",28.4659384789254,"Extended shifted"
"1720",29.3086748248273,"Minimal"
"1721",28.5831841946551,"Extended - Precision"
"1722",29.8334993375083,"Extended shifted"
"1723",33.5498822855973,"Minimal"
"1724",29.4867154989442,"Extended - Precision"
"1725",30.0061762144597,"Extended shifted"
"1726",29.6713934899536,"Minimal"
"1727",30.3922199675065,"Extended - Precision"
"1728",29.1963348664306,"Extended shifted"
"1729",35.3321112642111,"Minimal"
"1730",32.2213298727805,"Extended - Precision"
"1731",36.4920988347503,"Extended shifted"
"1732",26.6913774234956,"Minimal"
"1733",29.0285720088908,"Extended - Precision"
"1734",30.0268794563174,"Extended shifted"
"1735",32.5090312645093,"Minimal"
"1736",32.364356943768,"Extended - Precision"
"1737",33.2603483089338,"Extended shifted"
"1738",30.5472677960654,"Minimal"
"1739",32.7206947577137,"Extended - Precision"
"1740",28.7029057611273,"Extended shifted"
"1741",30.9465688429578,"Minimal"
"1742",26.0074612236175,"Extended - Precision"
"1743",34.5625712542426,"Extended shifted"
"1744",31.4969251531959,"Minimal"
"1745",34.1588717427452,"Extended - Precision"
"1746",40.5377363968328,"Extended shifted"
"1747",27.9123297592435,"Minimal"
"1748",26.1401664608161,"Extended - Precision"
"1749",25.9525450393592,"Extended shifted"
"1750",31.2646280260878,"Minimal"
"1751",25.1750603349924,"Extended - Precision"
"1752",39.4787220249504,"Extended shifted"
"1753",27.8401324263467,"Minimal"
"1754",28.8750390151774,"Extended - Precision"
"1755",26.4805815921373,"Extended shifted"
"1756",32.5791565336814,"Minimal"
"1757",32.6566245835171,"Extended - Precision"
"1758",29.9184594025604,"Extended shifted"
"1759",26.2890433593669,"Minimal"
"1760",29.2553392677381,"Extended - Precision"
"1761",12.3043660952515,"Extended shifted"
"1762",31.9310803589992,"Minimal"
"1763",32.6650419499043,"Extended - Precision"
"1764",39.769463959938,"Extended shifted"
"1765",37.618157446677,"Minimal"
"1766",34.2004017659092,"Extended - Precision"
"1767",35.7458754886032,"Extended shifted"
"1768",32.446485167935,"Minimal"
"1769",32.2894322072827,"Extended - Precision"
"1770",27.131213842816,"Extended shifted"
"1771",27.6191148495407,"Minimal"
"1772",27.7649609714585,"Extended - Precision"
"1773",28.753479567516,"Extended shifted"
"1774",31.8257381619614,"Minimal"
"1775",28.8764973281558,"Extended - Precision"
"1776",45.2007598740014,"Extended shifted"
"1777",31.0977875289767,"Minimal"
"1778",27.3853255242983,"Extended - Precision"
"1779",29.6613062879726,"Extended shifted"
"1780",32.5475124455927,"Minimal"
"1781",30.7904338641519,"Extended - Precision"
"1782",33.8433880465933,"Extended shifted"
"1783",31.2959571375996,"Minimal"
"1784",33.6000214649148,"Extended - Precision"
"1785",27.4771214409329,"Extended shifted"
"1786",34.0837044258277,"Minimal"
"1787",35.1773362217288,"Extended - Precision"
"1788",34.7093457235258,"Extended shifted"
"1789",30.2883882505401,"Minimal"
"1790",31.4932301795406,"Extended - Precision"
"1791",38.4720786545704,"Extended shifted"
"1792",34.3467921678519,"Minimal"
"1793",32.0398150058936,"Extended - Precision"
"1794",35.7712726295292,"Extended shifted"
"1795",34.69745661812,"Minimal"
"1796",35.5418092566461,"Extended - Precision"
"1797",36.1826231275661,"Extended shifted"
"1798",31.3677178530472,"Minimal"
"1799",31.0145657243908,"Extended - Precision"
"1800",29.9713085653733,"Extended shifted"
"1801",32.7347661778378,"Minimal"
"1802",36.4038671543281,"Extended - Precision"
"1803",26.5017939071111,"Extended shifted"
"1804",28.3120267361288,"Minimal"
"1805",27.4845380333034,"Extended - Precision"
"1806",24.6841856282532,"Extended shifted"
"1807",32.7728965095978,"Minimal"
"1808",31.2665491652112,"Extended - Precision"
"1809",29.8566958580536,"Extended shifted"
"1810",30.6465288537568,"Minimal"
"1811",29.2208135228227,"Extended - Precision"
"1812",28.0918142302738,"Extended shifted"
"1813",30.2154984101353,"Minimal"
"1814",29.7499930307479,"Extended - Precision"
"1815",26.4474331652325,"Extended shifted"
"1816",31.7011031428382,"Minimal"
"1817",30.3459731042843,"Extended - Precision"
"1818",33.1663682885747,"Extended shifted"
"1819",25.4155373424951,"Minimal"
"1820",23.9479964688062,"Extended - Precision"
"1821",28.3124090270381,"Extended shifted"
"1822",34.1332895435479,"Minimal"
"1823",32.5602602743162,"Extended - Precision"
"1824",24.8557896483886,"Extended shifted"
"1825",29.9188100158065,"Minimal"
"1826",30.9030888782132,"Extended - Precision"
"1827",32.1958053801809,"Extended shifted"
"1828",30.4347649058458,"Minimal"
"1829",31.0777133367743,"Extended - Precision"
"1830",39.0540237608957,"Extended shifted"
"1831",28.8111529550258,"Minimal"
"1832",30.435503082327,"Extended - Precision"
"1833",26.5656735613225,"Extended shifted"
"1834",34.1206252084819,"Minimal"
"1835",32.3745620909522,"Extended - Precision"
"1836",33.4587128831589,"Extended shifted"
"1837",28.1163099801128,"Minimal"
"1838",30.9110677103765,"Extended - Precision"
"1839",24.4256520690862,"Extended shifted"
"1840",28.8162056815939,"Minimal"
"1841",31.0714873988601,"Extended - Precision"
"1842",31.1955333202713,"Extended shifted"
"1843",31.2324330169535,"Minimal"
"1844",31.957988492002,"Extended - Precision"
"1845",27.1209960817106,"Extended shifted"
"1846",30.0213506335336,"Minimal"
"1847",32.9826308861453,"Extended - Precision"
"1848",22.9357047017271,"Extended shifted"
"1849",37.9537948772704,"Minimal"
"1850",34.6755310870977,"Extended - Precision"
"1851",37.6132963629419,"Extended shifted"
"1852",32.0154306958172,"Minimal"
"1853",31.6847560919367,"Extended - Precision"
"1854",30.049687809526,"Extended shifted"
"1855",32.586911657849,"Minimal"
"1856",33.3560737916572,"Extended - Precision"
"1857",29.8945276566251,"Extended shifted"
"1858",33.5757289103472,"Minimal"
"1859",32.8273572246076,"Extended - Precision"
"1860",30.2101954915304,"Extended shifted"
"1861",30.826056498675,"Minimal"
"1862",30.6081981584314,"Extended - Precision"
"1863",29.0599482869627,"Extended shifted"
"1864",29.589213797232,"Minimal"
"1865",29.9044531299806,"Extended - Precision"
"1866",33.8098051614283,"Extended shifted"
"1867",33.9159589376889,"Minimal"
"1868",31.848261053344,"Extended - Precision"
"1869",33.8894234875214,"Extended shifted"
"1870",35.6696501143076,"Minimal"
"1871",32.0525650963909,"Extended - Precision"
"1872",34.8195763493739,"Extended shifted"
"1873",29.3071122626411,"Minimal"
"1874",30.4141461957753,"Extended - Precision"
"1875",28.4393406032911,"Extended shifted"
"1876",33.4944902355881,"Minimal"
"1877",33.827697835597,"Extended - Precision"
"1878",40.190968923578,"Extended shifted"
"1879",30.9116526891861,"Minimal"
"1880",30.7038970023194,"Extended - Precision"
"1881",27.5322563678078,"Extended shifted"
"1882",31.1416762977939,"Minimal"
"1883",32.7394724139583,"Extended - Precision"
"1884",37.0030159646375,"Extended shifted"
"1885",33.4581298854671,"Minimal"
"1886",33.6104273583321,"Extended - Precision"
"1887",30.1605141352152,"Extended shifted"
"1888",33.6180582315741,"Minimal"
"1889",29.9996897076654,"Extended - Precision"
"1890",28.5379752906058,"Extended shifted"
"1891",30.3041787570399,"Minimal"
"1892",30.5186221876835,"Extended - Precision"
"1893",33.3922447813323,"Extended shifted"
"1894",30.689487159219,"Minimal"
"1895",32.449732828905,"Extended - Precision"
"1896",28.5266285849578,"Extended shifted"
"1897",30.1753246546584,"Minimal"
"1898",31.0526677651444,"Extended - Precision"
"1899",22.1846465909297,"Extended shifted"
"1900",33.2580578638497,"Minimal"
"1901",31.2205499786303,"Extended - Precision"
"1902",37.2469063234281,"Extended shifted"
"1903",35.1182246062741,"Minimal"
"1904",33.0916635715348,"Extended - Precision"
"1905",32.8210673199876,"Extended shifted"
"1906",30.763911119837,"Minimal"
"1907",29.5593332860658,"Extended - Precision"
"1908",32.0748976918459,"Extended shifted"
"1909",31.8099058931717,"Minimal"
"1910",27.448165923016,"Extended - Precision"
"1911",34.0385406372859,"Extended shifted"
"1912",32.0599944006694,"Minimal"
"1913",30.7862066531412,"Extended - Precision"
"1914",34.5894124859594,"Extended shifted"
"1915",34.0934400282339,"Minimal"
"1916",30.7961237931749,"Extended - Precision"
"1917",30.5736600269057,"Extended shifted"
"1918",30.197865911447,"Minimal"
"1919",28.8367459763063,"Extended - Precision"
"1920",34.021599078043,"Extended shifted"
"1921",32.5819793213298,"Minimal"
"1922",29.2547393397459,"Extended - Precision"
"1923",31.6733029635576,"Extended shifted"
"1924",33.4032120161993,"Minimal"
"1925",35.663361553841,"Extended - Precision"
"1926",34.443586790448,"Extended shifted"
"1927",31.0909111508683,"Minimal"
"1928",31.365460208607,"Extended - Precision"
"1929",29.8511418163734,"Extended shifted"
"1930",38.1575399484995,"Minimal"
"1931",34.5519469223007,"Extended - Precision"
"1932",38.4881479108126,"Extended shifted"
"1933",36.0600931015488,"Minimal"
"1934",33.476706653677,"Extended - Precision"
"1935",34.0358942919421,"Extended shifted"
"1936",33.0737710657914,"Minimal"
"1937",31.272360019139,"Extended - Precision"
"1938",34.8196496651585,"Extended shifted"
"1939",32.5329059607744,"Minimal"
"1940",32.46376682815,"Extended - Precision"
"1941",33.2563125708314,"Extended shifted"
"1942",28.5604814669556,"Minimal"
"1943",27.1804146504664,"Extended - Precision"
"1944",31.0037043664351,"Extended shifted"
"1945",32.9235791396986,"Minimal"
"1946",36.1123035775525,"Extended - Precision"
"1947",29.6080504649081,"Extended shifted"
"1948",27.8494946093102,"Minimal"
"1949",29.3525355208617,"Extended - Precision"
"1950",34.9059306782933,"Extended shifted"
"1951",29.0668478226613,"Minimal"
"1952",32.2047810758714,"Extended - Precision"
"1953",26.0004914760839,"Extended shifted"
"1954",35.4312186534769,"Minimal"
"1955",34.8392885662575,"Extended - Precision"
"1956",44.8904524936503,"Extended shifted"
"1957",36.8252664702639,"Minimal"
"1958",36.6128470299804,"Extended - Precision"
"1959",38.8721019013622,"Extended shifted"
"1960",36.7169130277848,"Minimal"
"1961",32.8083420773493,"Extended - Precision"
"1962",35.0504431969758,"Extended shifted"
"1963",28.4766580781521,"Minimal"
"1964",27.8668029405468,"Extended - Precision"
"1965",28.0630027165129,"Extended shifted"
"1966",28.7476912684334,"Minimal"
"1967",33.6436364301372,"Extended - Precision"
"1968",25.2180530984822,"Extended shifted"
"1969",26.3274618738505,"Minimal"
"1970",27.0255361988322,"Extended - Precision"
"1971",25.5337967255706,"Extended shifted"
"1972",29.7366050208253,"Minimal"
"1973",29.8696375096281,"Extended - Precision"
"1974",22.599765535468,"Extended shifted"
"1975",35.3086938321838,"Minimal"
"1976",33.5155821011465,"Extended - Precision"
"1977",39.3559736174034,"Extended shifted"
"1978",35.813476575246,"Minimal"
"1979",31.2706502132232,"Extended - Precision"
"1980",35.1202006159806,"Extended shifted"
"1981",25.8992133386075,"Minimal"
"1982",31.8218040984695,"Extended - Precision"
"1983",19.46666201575,"Extended shifted"
"1984",35.9490078620237,"Minimal"
"1985",35.8849693057396,"Extended - Precision"
"1986",31.6801722257067,"Extended shifted"
"1987",28.4772401991976,"Minimal"
"1988",30.2171171156546,"Extended - Precision"
"1989",30.6304700419629,"Extended shifted"
"1990",27.0502620001161,"Minimal"
"1991",29.8592051065326,"Extended - Precision"
"1992",26.0082277500111,"Extended shifted"
"1993",32.248400749367,"Minimal"
"1994",29.5529701890004,"Extended - Precision"
"1995",32.8686234388278,"Extended shifted"
"1996",32.7997022104258,"Minimal"
"1997",31.8898576081564,"Extended - Precision"
"1998",35.7052709710846,"Extended shifted"
"1999",32.2870392823072,"Minimal"
"2000",34.4684765707346,"Extended - Precision"
"2001",28.5829439726097,"Extended shifted"
"2002",26.5582292551237,"Minimal"
"2003",27.6982219436506,"Extended - Precision"
"2004",23.929294070588,"Extended shifted"
"2005",27.2763143576853,"Minimal"
"2006",29.3516028128786,"Extended - Precision"
"2007",31.4037363906522,"Extended shifted"
"2008",32.2064161305119,"Minimal"
"2009",30.2069501857032,"Extended - Precision"
"2010",31.6924365255226,"Extended shifted"
"2011",34.9115375336424,"Minimal"
"2012",34.1564360064441,"Extended - Precision"
"2013",32.9446320483586,"Extended shifted"
"2014",28.6637784102517,"Minimal"
"2015",28.0245477681933,"Extended - Precision"
"2016",31.3447323506584,"Extended shifted"
"2017",32.5835775166744,"Minimal"
"2018",30.7218994737279,"Extended - Precision"
"2019",38.1298529273905,"Extended shifted"
"2020",35.2051498149114,"Minimal"
"2021",33.826960800815,"Extended - Precision"
"2022",36.1065227716038,"Extended shifted"
"2023",31.6844666950827,"Minimal"
"2024",30.4073175816614,"Extended - Precision"
"2025",29.8620034059567,"Extended shifted"
"2026",39.2012390064682,"Minimal"
"2027",36.002919632681,"Extended - Precision"
"2028",39.0970076991265,"Extended shifted"
"2029",33.7751685141614,"Minimal"
"2030",35.9254096966582,"Extended - Precision"
"2031",43.5544261415745,"Extended shifted"
"2032",32.5206620698255,"Minimal"
"2033",30.923734873261,"Extended - Precision"
"2034",30.6125754297523,"Extended shifted"
"2035",31.068699370829,"Minimal"
"2036",29.5796605049684,"Extended - Precision"
"2037",30.1673493556742,"Extended shifted"
"2038",34.4396619420429,"Minimal"
"2039",32.2272652241245,"Extended - Precision"
"2040",39.9647489300169,"Extended shifted"
"2041",35.3854463537535,"Minimal"
"2042",34.6156332270139,"Extended - Precision"
"2043",31.4080870041025,"Extended shifted"
"2044",33.3531321029067,"Minimal"
"2045",30.7252250025861,"Extended - Precision"
"2046",29.0653064480298,"Extended shifted"
"2047",32.6665038406148,"Minimal"
"2048",30.9665242424675,"Extended - Precision"
"2049",40.5727820206227,"Extended shifted"
"2050",36.0938569496415,"Minimal"
"2051",34.963177352746,"Extended - Precision"
"2052",30.9237378622194,"Extended shifted"
"2053",33.2417798521741,"Minimal"
"2054",34.3079966556557,"Extended - Precision"
"2055",29.2044720307061,"Extended shifted"
"2056",33.1818145291788,"Minimal"
"2057",32.5290572644527,"Extended - Precision"
"2058",35.0765199835606,"Extended shifted"
"2059",26.4733961222081,"Minimal"
"2060",27.8737667453399,"Extended - Precision"
"2061",23.0451292894107,"Extended shifted"
"2062",30.4190422109856,"Minimal"
"2063",32.2973829659147,"Extended - Precision"
"2064",30.7109161065685,"Extended shifted"
"2065",27.8068616576966,"Minimal"
"2066",31.8705189559749,"Extended - Precision"
"2067",22.1772247851001,"Extended shifted"
"2068",28.8070733164687,"Minimal"
"2069",31.5749704374931,"Extended - Precision"
"2070",23.7850625910059,"Extended shifted"
"2071",26.6966030334389,"Minimal"
"2072",29.7441207182422,"Extended - Precision"
"2073",31.8924346485359,"Extended shifted"
"2074",31.5878501320791,"Minimal"
"2075",33.2192104309071,"Extended - Precision"
"2076",36.8271331723257,"Extended shifted"
"2077",26.7685994383548,"Minimal"
"2078",31.5250363730772,"Extended - Precision"
"2079",33.5999511959706,"Extended shifted"
"2080",34.8936452102861,"Minimal"
"2081",32.2085997780629,"Extended - Precision"
"2082",39.7853681521934,"Extended shifted"
"2083",32.2231588250676,"Minimal"
"2084",30.2010439106645,"Extended - Precision"
"2085",27.0853932669111,"Extended shifted"
"2086",30.8885846466449,"Minimal"
